URL,Label
https://qrco.de/ngasal?nobodycallsaul,Phishing
https://www.terrasite.com,Legitimate
https://IxOdtl.xcokmni.cn,Phishing
https://www.fightfax.com,Legitimate
https://hotm.art/T1KmWpw,Phishing
https://facebookcenter1001982749871.web.app/,Phishing
https://sp720021.sitebeat.crazydomains.com,Phishing
https://www.ishow.gr,Legitimate
https://www.blankserver.com,Legitimate
https://www.beliani.nl,Legitimate
https://www.welcome2solutions.com,Legitimate
https://www.mega-hamster.com,Legitimate
https://pub-c92d3c90b2754f018ae79499183d460f.r2.dev/index.html,Phishing
https://docs.google.com/presentation/d/e/2PACX-1vTibykaVjiPKae31GGw1sWJHoc-YQbC25g9XzQdgg-OHQC9_JYRrwCoN4Akyvs6aZyIJwac-JhfrzSy/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing
https://spidyconnectfr.firebaseapp.com/,Phishing
https://www.rhone.com,Legitimate
https://www.fcunb.cn,Legitimate
https://www.mzzns.cn,Legitimate
https://www.mygadget.ru,Legitimate
https://allegrolokalnie.pl-oferta968201736.cfd/,Phishing
https://www.ezoneglobals.com,Legitimate
https://cffswisspass.cluster1.easy-hebergement.net/id/pass/,Phishing
https://www.elang178peduli.website,Legitimate
https://www.speedagency.kr,Legitimate
https://docs.google.com/presentation/d/1J6W7rIUgHv8Rw4Iy22dSjDYoZ7QrDTQUDofGi_4p788/pub?start=false&loop=false&delayms=3000&pli=1,Phishing
https://mejillones-a01ce.web.app/,Phishing
https://www.kuda.com,Legitimate
https://www.paintpages.co.il,Legitimate
http://43.156.7.24/ServiceLogin?passive=1209600&amp;continue=https://accounts.google.com/?&amp;xrealip=35.203.255.98&amp;followup=https://accounts.google.com/?&amp;xrealip=35.203.255.98,Phishing
https://www.springbeetle.eu,Legitimate
https://www.apgfcu.com,Legitimate
https://agrojam.upmedia.mx/wp-includes/block-patterns/ch/xml/,Phishing
https://sms-pickupclient.com/,Phishing
https://www.oddsmonkey.com,Legitimate
https://bafkreieu4yqox5puk7dbdyx3yf66uxotmkugf5blrkedjtohey7exilnme.ipfs.dweb.link/,Phishing
https://www.homedecorcraze.com,Legitimate
https://l.ead.me/bfIsyF,Phishing
https://sites.google.com/view/loginwebemail/home,Phishing
https://asgheriomaert.weebly.com/,Phishing
https://www.lsc.org,Legitimate
https://docs.google.com/presentation/d/e/2PACX-1vRrf9kh2O8gUcOE2qZisRUl7xk_VVMB9UkdUXS756W2N6252OPaXfzAi1R1fBMXyxU3_248KG57hl-q/pub?start=false&loop=false&delayms=3000&slide=id.p%3E,Phishing
https://www.posle-ivleva.ru,Legitimate
https://www.optavia.com,Legitimate
https://q-r.to/bfYQrj,Phishing
https://pencabcetelem.web.app/,Phishing
https://eu.jotform.com/app/252541215147349,Phishing
https://panka-lhv-rorwfs1.com/LHV/,Phishing
https://www.thelabradorforum.com,Legitimate
https://live2u.private-video.my.id/,Phishing
https://www.vwgroup.dev,Legitimate
https://us16.campaign-archive.com/?u=22e40ba90a76ba0bf0cfa9684&id=64385069d4,Phishing
https://bit.ly/3ChH8bE,Phishing
https://www.bengans.se,Legitimate
https://www.saturndynamic.pt,Legitimate
https://www.quoka.de,Legitimate
https://bit.ly/4cGb925,Phishing
https://www.padisciplinaryboard.org,Legitimate
https://pub-f7076e6b96664daf90ae8357ef8b9110.r2.dev/DF1.html,Phishing
https://www.voyah-its.ru,Legitimate
https://docs.google.com/presentation/d/e/2PACX-1vQV4IHemfRslU5HnFE8BMysXTYnztD79xG_ZbEmBDd3-uwSnjBx9k2-Ut01Dk5q2b9B5CpqQbRAfU5P/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing
https://www.hubsoft.com.br,Legitimate
https://www.badanet.co.kr,Legitimate
https://docs.google.com/presentation/d/e/2PACX-1vQO20kJ3BV15Ux_PlJAC9n5_shyX-2TY15dPxMmXs2eQBPfUFdZpXScrl54bFQlBrjzXF_CWCdZxI9b/pub?start=false&loop=false&delayms=3000,Phishing
https://www.nulesbiansex.com,Legitimate
https://www.vooks.com,Legitimate
https://www.deagostini.com,Legitimate
https://docs.google.com/presentation/d/e/2PACX-1vSgYxQ6KtCjxy6D7HV1-BkOIruI56Qv3azhdLw-bWAdlzFsDXccR3UTmXF9RMrrZ8AYlYgJkjcH5EQ_/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing
https://docs.google.com/presentation/d/e/2PACX-1vR5Um6FHE0ppVMQtS1CnEmo-6d_CtwH6oz_zH-WlcqH8aXO_-gCHfHtTNVanb9mmSRUXWySQjKlU8Km/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing
https://abv-105542.square.site/,Phishing
https://www.krasota-shop.com.ua,Legitimate
https://www.medimagem.com.br,Legitimate
https://new.express.adobe.com/webpage/qV7ckIozCR1lm,Phishing
https://www.emove.com.co,Legitimate
https://www.gallery-worldwide.com,Legitimate
https://www.maxwin556.com,Legitimate
https://www.petriparrukoski.fi,Legitimate
https://l.ead.me/bfNiI3,Phishing
https://www.simkinhdich.com,Legitimate
https://q-r.to/srvdgt7,Phishing
https://new.express.adobe.com/webpage/ojnv1GK8reqVp,Phishing
https://sparkassen-chess-trophy.de/index.php/de/,Phishing
https://www.spreadshirt.at,Legitimate
https://gytujfshmtyxkif.weebly.com/,Phishing
https://new.express.adobe.com/webpage/zEN6BLm4HMdAs,Phishing
https://databasemainnetproject.com/,Phishing
https://www.freeconferencecallhd.com,Legitimate
https://www.stuffhosts.net,Legitimate
https://www.financieeldossier.nl,Legitimate
https://mondialrelay-clients.fr/as.php,Phishing
https://xn--dassistncia-49a.weebly.com/,Phishing
https://www.motorcycle-superstore.com,Legitimate
https://www.ehr.gov,Legitimate
https://www.sonbahis430.com,Legitimate
http://allegrolokalnie.pl-oferta-ekspres-do-kawy-philips.icu,Phishing
https://home-biyibsport.com/3RpnxieVGR,Phishing
https://pub-044471fe245c4202ac04e5309f456609.r2.dev/index.html,Phishing
https://www.123registration.com,Legitimate
https://rediffmaiii.weebly.com/,Phishing
https://www.liweek.cn,Legitimate
https://www.nerist.ac.in,Legitimate
https://docs.google.com/presentation/d/e/2PACX-1vRiYf_sdfrtrukhkqigzf4K9MPeVmLlSHoahhGIUbpF-TP2G6iv4FIW26IzvOpSPRKHHorm8kepLa7i/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing
https://www.pafibatahan.org,Legitimate
https://tiny1.org/1v,Phishing
https://www.miselimudency.me,Legitimate
https://www.buktijpdewalive.com,Legitimate
https://new.express.adobe.com/webpage/3HRiDzy09JU46,Phishing
https://www.zurich.es,Legitimate
https://mail-hindustanpetroleum-com.weebly.com/,Phishing
http://ahauuhy21.ukit.me,Phishing
https://www.newyearhappy.site,Legitimate
https://q-r.to/bfEVYz,Phishing
https://pub-1f1a35f8dc62417ca5074987edc3aa1b.r2.dev/Hr.Leave.html,Phishing
https://xn--d1aqfkf.xn--p1ai/bitrix/.../GlobalSources/,Phishing
https://www.tickets-scotland.com,Legitimate
https://docs.google.com/presentation/d/e/2PACX-1vSfUrA4Vl5EDclQvmGPZAydHImBJEOoX1M0uoMn4qA4GmBbS1gw2rU2vuaEfutp7HWDGPnPurPYuNEJ/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing
https://sites.google.com/view/ugyfdss/home,Phishing
https://l.ead.me/bfNR5o,Phishing
http://bt36473477login.w3spaces.com/saved-from-Tryit-2024-08-19.html,Phishing
https://allegrolokalnie.pl-smart3762452.sbs,Phishing
https://www.expz.menu,Legitimate
https://www.origamiami.com,Legitimate
https://srdqsd797sd9fq.firebaseapp.com/,Phishing
https://sites.google.com/view/msnupmail/home,Phishing
https://www.znak-it.ru,Legitimate
https://rbfcu-star.azurewebsites.net/(S(5120jku0ebygkpkgczffoyuh))/Main/Login,Phishing
https://www.monodg.cn,Legitimate
https://docs.google.com/presentation/d/e/2PACX-1vQKcqNRJaIfV57UOvnNfP47uuWf4Izzn4GA8kl725NpPQoADGjmLwF6eHSBTcLp9o4IPkBlrBuTNTMQ/pub?start=false&loop=false&delayms=3000,Phishing
https://www.hnjpg.cn,Legitimate
https://docs.google.com/drawings/d/1HYFOPHd961R2eb9ep_wO7prkYAnSLoj6SZNdm389JMs/edit,Phishing
https://q-r.to/bfJYHE,Phishing
https://www.jack-wolfskin.nl,Legitimate
https://www.ethbtc.us,Legitimate
https://www.bottle.com.au,Legitimate
https://www.autopriwos.by,Legitimate
https://www.kent-casino-jrb.buzz,Legitimate
https://www.frontlinek12.com,Legitimate
https://www.odycdn.com,Legitimate
https://www.mylb.link,Legitimate
https://site-0m7nsn68e.godaddysites.com/,Phishing
https://www.xn--m3camax3aleb2c1acea1d5cxk7c4cwe.net,Legitimate
https://www.leisurearts.com,Legitimate
https://www.fleetwire.io,Legitimate
https://bafkreia7sc2gvs7r275574myrtaahcrzp3ynjuzi4tc2ln2gmansl4vqh4.ipfs.dweb.link/,Phishing
https://www.esportsmedia.cz,Legitimate
https://getinfo-netflix.com/,Phishing
https://www.justtitsporn.com,Legitimate
https://www.msapps.online,Legitimate
https://docs.google.com/presentation/d/e/2PACX-1vRZ3vN6KVtWFLB1G9nOTsQbR2llbl6_Wvn3T_z2qgBANGksefXaQF-QT-bA2c2KWvhCDmgXiW0LloL8/pub?start=true&amp;loop=false&amp;delayms=60000,Phishing
https://www.inspiration.org,Legitimate
https://docs.google.com/presentation/d/e/2PACX-1vSpjda760dY9gS6EFZ3b2Zoh_r2iZG9LZ4VLaZBM4YwVM82sXpq4001_i2HHbsAAt6Eb18d30NKiQXm/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,Phishing
https://q-r.to/bfKLRO,Phishing
https://www.athyimemediat.org,Legitimate
https://www.consultorcontable.com,Legitimate
https://docs.google.com/presentation/d/e/2PACX-1vSc5JH5gciRJsHIXR8Ixfde4ZiVBsRUiiY1C3FLxJtezNKtcu9GzJn3rI1rvcflRIfmGfUWWvJBaJ8h/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing
https://www.kulacoglu.av.tr,Legitimate
https://rdhtire.net/,Phishing
https://tinyurl.com/44ayu6rr,Phishing
https://www.aamscasinoit.com,Legitimate
https://www.shugakukai.co.jp,Legitimate
https://www.lvgjo2940637fafa.com,Legitimate
https://cardprodubanco.webcindario.com/,Phishing
https://metasupport100023469341.firebaseapp.com/,Phishing
https://junomailsetupverification5463878332.weebly.com/,Phishing
https://www.maison-orbey.de/g/o/,Phishing
https://pub-5d9f0485d2384c96ab79d5b8f742f6ec.r2.dev/index.html,Phishing
https://www.prm-ssl.jp,Legitimate
https://formob-cf1e8.web.app/,Phishing
https://dotzbr-prod.mirakl.net/login/oauth2/mirakl-sso?prompt=none,Phishing
https://us16.campaign-archive.com/?u=7a381d0ae25380bc46f8cd5cd&id=910d82a682,Phishing
https://www.birthdaywishesinhindi.in,Legitimate
https://q-r.to/bfJbDy,Phishing
https://www.covepoconoresorts.com,Legitimate
https://www.bank.ml,Legitimate
https://new.express.adobe.com/webpage/KzX1FAlPpjq8Y,Phishing
https://www.zero1.sg,Legitimate
https://cpanel-webmail-88sx9wkdxm.pages.dev,Phishing
https://www.629957.xyz,Legitimate
https://linkin.bio/easyparkabno/,Phishing
https://pub-9b8fb6b0dea14db297d5ec426fee9437.r2.dev/index.html,Phishing
https://q-r.to/bfSGhi,Phishing
https://www.bimworks.cn,Legitimate
https://www.terukomatsubara.jp,Legitimate
https://idvsal.weebly.com/,Phishing
https://pub-f9c175f3c6a9412cbc18bf2731a073a4.r2.dev/indexJ1.html?gi=4e8ebac1ee2d&amp;ref=webmail,Phishing
https://www.socialcops.com,Legitimate
https://www.all-nettools.com,Legitimate
https://businessottawoldfr.firebaseapp.com/,Phishing
https://qrco.de/bfIKNE,Phishing
https://ledgerlive-ledger.com/,Phishing
https://67t98889sa-dry-wind-3a19.accounts-payable.workers.dev/,Phishing
https://www.csgsystems.com,Legitimate
https://www.boutique-magique.fr,Legitimate
https://www.birdtrader.co.uk,Legitimate
https://qr-codes.io/lt6af6,Phishing
https://www.cityclinic.by,Legitimate
https://www.yi.org,Legitimate
https://anthonyshilllngfor.wixsite.com/my-site,Phishing
https://www.nabytekmirek.cz,Legitimate
https://www.officialcasino.buzz,Legitimate
https://www.noiz.gr,Legitimate
https://rxydyrxt.weebly.com/,Phishing
https://www.adstool.xyz,Legitimate
https://www.fast-win.cloud,Legitimate
https://www.primesearches.net,Legitimate
https://www.sony.ro,Legitimate
https://l.ead.me/bfah0O,Phishing
https://metasupport-case1001273788.web.app/,Phishing
https://qrco.de/bfKPsi,Phishing
https://pub-58266b42df944aca96ddb1cb09d9b9b7.r2.dev/abotcs.html,Phishing
https://www.despoissonssigrands.com,Legitimate
https://www.i60.cz,Legitimate
https://www.pinupcasinopinup.ca,Legitimate
https://q9t1c8xzsbfqm-pages-dev.translate.goog/ana.co.jp.html?_x_tr_sch=&amp;_x_tr_sl=monex&amp;_x_tr_tl=ja,Phishing
https://www.qu4gr685.com,Legitimate
https://www.paulmueller.com,Legitimate
https://www.danima.com,Legitimate
https://www.info214.by,Legitimate
https://new.express.adobe.com/webpage/02cuZ5ClF3T1j,Phishing
https://www.rjd.co.in,Legitimate
https://www.pedidosya.com.do,Legitimate
http://www.klamotte-vivaldihaus.de/jox,Phishing
https://www.rexshares.com,Legitimate
https://bestnailsdirectory.com/OdlPrT/?&&example@example.example,Phishing
https://revoke-cash-lahana.vercel.app/,Phishing
https://www.hentailib.org,Legitimate
https://www.lekkertafelen.nl,Legitimate
https://www.latitudepropertyescapes.com.au,Legitimate
https://bafkreicqksmi4hkobwkicaw74ctar5lh7dtvfcletx7gy4uhou2gvzbflm.ipfs.dweb.link/,Phishing
https://www.silkol.com,Legitimate
https://www.hogardecristo.cl,Legitimate
https://www.ilcapitanosantafe.com.ar,Legitimate
https://www.jansport.com.br,Legitimate
https://www.myjetexch.com,Legitimate
https://escapingsubicfr.firebaseapp.com/,Phishing
https://www.vianney.com.mx,Legitimate
https://7658945643.weebly.com/,Phishing
https://www.lushbb.xyz,Legitimate
https://www.barefootyou.com,Legitimate
https://www.insightadz.com,Legitimate
https://www.nowdns.net,Legitimate
https://q-r.to/Multa-DGT,Phishing
https://www.lspb.de,Legitimate
https://www.sendtonews.com,Legitimate
https://www.internetunion.pl,Legitimate
https://www.indianbookstore.co.in,Legitimate
https://bit.ly/3YaXpbl,Phishing
https://www.spd-mgts.ru,Legitimate
https://www.saojorge.com.br,Legitimate
https://sp384669.sitebeat.crazydomains.com,Phishing
https://new.express.adobe.com/webpage/OvEZhGFopMnTt,Phishing
https://docs.google.com/presentation/d/e/2PACX-1vRzEnWTvytcreKIYrxA8L6V0F-LEZs9Ku_cOw_56ZOxUIICtZplFJSZJp9nW8tdb4s3AQIHCVzGmTCU/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing
https://q-r.to/bfJrOQ,Phishing
https://docs.google.com/presentation/d/e/2PACX-1vTEjODm0syvsh2R0Fl43wf1jYcaO5ZaV0jcpXSl6IpJ0XmXrsBWWq5-vQ_uKrbq2pVM29PWPI4VE8wp/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing
https://www.ksdo.gov.pl,Legitimate
https://security-pages-account.start.page/,Phishing
https://sweepstakes8690.godaddysites.com/,Phishing
https://www.iurnat.university,Legitimate
https://www.geuensmachines.be,Legitimate
https://q-r.to/bfKlcL,Phishing
https://www.smithssportsshoes.co.nz,Legitimate
https://www.progsport.com,Legitimate
https://www.brtrh.cc/index.html,Phishing
https://www.glovestock.com,Legitimate
https://www.admon.pro,Legitimate
https://pub-68c26a7e083c492dae7822b6ab713211.r2.dev/index.html,Phishing
https://docs.google.com/presentation/d/e/2PACX-1vR-J9adZ9ja2bXWqVUqxOEbfLxi2i4VWztEKxafKIfIWJvUUNwI9aYTb6M4wTXpff-75qNBwdK-apWq/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,Phishing
https://www.nti.sci.eg,Legitimate
https://www.lottomatica.net,Legitimate
https://www.auburnes.net,Legitimate
https://www.evolving.media,Legitimate
https://klantendienstics.web.app/,Phishing
https://surveyheart.com/form/665369f0998f0378453cfc43,Phishing
https://bit.ly/3SuBLuQ,Phishing
https://www.abiesys.ru,Legitimate
https://cytosculptor-structurekeeper.blogspot.tw/,Phishing
https://www.carhatke.com,Legitimate
https://thebigred.westsidewellness.com/images/,Phishing
https://www.pmaria.es,Legitimate
https://docs.google.com/presentation/d/e/2PACX-1vTDnnUlqDOrah-5_jmplqB2SB6aN-wLn3oDK2HK-hcphTQ4ZgLzZwbJdVaZILsWuWoO-rM5LBTnIVO8/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing
https://mlbvcdrey.web.app/,Phishing
https://www.topdrinks.fr,Legitimate
https://id-ionos-de-webmail-konto-system.blogspot.com/,Phishing
https://www.allramhosting.com,Legitimate
https://www.csoz.com.cn,Legitimate
https://www.swissvans.com,Legitimate
https://www.e3375.cn,Legitimate
https://www.mksa2777wajdw.com,Legitimate
https://qrco.de/bfLyZP,Phishing
https://qrco.de/bfGkX4,Phishing
https://us6.campaign-archive.com/?u=c520fbd6a9439ba08956ff111&id=51862d54df,Phishing
https://www.scienceandnonduality.com,Legitimate
https://l.ead.me/bfZPuR,Phishing
https://filename-portal.myportfolio.com/,Phishing
https://fr-luna.web.app/,Phishing
https://www.ushla.com,Legitimate
https://www.maikishop.com,Legitimate
https://bit.ly/3zKr5BK,Phishing
https://bit.ly/47Stnwb,Phishing
https://pub-d63ea927b2584f20a90a1e1feda31066.r2.dev/index.html,Phishing
https://www.maramilano.com,Legitimate
https://www.12agen101.vip,Legitimate
https://pub-7724ed61887145a8aac78536bab20a69.r2.dev/einingn.html,Phishing
https://metafb-4l862c5.firebaseapp.com/,Phishing
https://sk-slovensko-dph.web.app/,Phishing
https://www.urpffr.cn,Legitimate
https://www.volosatiki.top,Legitimate
https://q-r.to/bgAmi7,Phishing
https://docs.google.com/drawings/d/1QSBHPl6tpb-h2xAEKPAWArPimCpfUBp9QrsNce_jj0U/edit,Phishing
https://luciferundefinedira.blogspot.com/,Phishing
https://www.gazetki.pl,Legitimate
https://www.tiekoetter.com,Legitimate
https://www.bing.com/ck/a?!&&p=7109f9f2528338eb38b32f688b1147d85be00bbb40fad93897b89a19319ff853JmltdHM9MTc0NzI2NzIwMA&ptn=3&ver=2&hsh=4&fclid=1c55f1f2-8175-6199-294d-e59f80b5604d&u=a1aHR0cHM6Ly9mYWJyaWthb2tvbi5vcmcvYWxsLXByb2plY3RzLw&ntb=1,Phishing
https://docs.google.com/drawings/d/1rEAp5H-3ot687LoXT_L__5EquFqlcJMHwwjK21dIj98/edit,Phishing
https://www.kiyoh.com,Legitimate
https://www.pokerdom-koz.top,Legitimate
https://www.cinedom.de,Legitimate
https://bit.ly/403tz9j,Phishing
https://sites.google.com/view/richieeverizonhjk/home,Phishing
https://doiuyghsf.weebly.com/,Phishing
https://urlz.fr/uMr7,Phishing
https://www.interprose.com,Legitimate
https://www.drapemall.com,Legitimate
https://www.gunvorgroup.com,Legitimate
https://qrco.de/bgKHBq,Phishing
https://pub-408a43e5a2f24bbca8411418be6cccb6.r2.dev/z14.html,Phishing
https://bafkreigrlwd462lzqoc2g65omzlmwp6altgxbd7jv5no34hvppamwvq3vu.ipfs.dweb.link/,Phishing
https://www.vamospanish.com,Legitimate
https://www.dropbox.com/scl/fi/o93rwbc5nmik9kifiljmm/BT-VERIFICATION-PAGE.paper?dl=0&rlkey=uadr3445r0860heoz2km3k860,Phishing
https://u.to/FMrdIA,Phishing
https://www.shardbet.net,Legitimate
https://validaperubank.webcindario.com/,Phishing
https://l.wl.co/l?u=https://qr-codes.io/U8QRZo,Phishing
https://www.aiopsbackup.com,Legitimate
https://www.fcesteghlal.ir,Legitimate
https://www.hw326.pro,Legitimate
https://case1000423621661.firebaseapp.com/,Phishing
https://docs.google.com/presentation/d/e/2PACX-1vRm2b4a5IENqCsOLVSgK9Kx6E3Twu4GSM5lhLuDbSjs7pyLT0yW6BS4oNanm02JoBBQae6syeFvhuln/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing
https://www.alibaba.co.uk,Legitimate
https://www.injersey.com,Legitimate
https://www.a279fhxy.top,Legitimate
http://andres823arehy.hstn.me/,Phishing
https://bit.ly/4hQ5xFJ,Phishing
https://www.idngi58gg.sbs,Legitimate
https://www.automatia.nl,Legitimate
https://www.energycom.gov.gh,Legitimate
https://www.heovl.date,Legitimate
https://bancolombiacreditodirecto.zeabur.app/a/login.php,Phishing
https://www.benhams.com,Legitimate
https://www.speedinfo.com.ua,Legitimate
https://trzorio-start.dream.space/,Phishing
https://loginsupportmeta.start.page/,Phishing
https://uassk.troniva.cfd/8ped9qt1fq7yM0gmflsj4t,Phishing
https://docs.google.com/presentation/d/e/2PACX-1vTJHxT0_N1byrXgdm2weCgqW8mkhN6m36sk7SO7V1r507zxSSHOJfMMfHFXFvOcumofX47zrIT-uAok/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing
https://www.nite.org.il,Legitimate
https://www.portalsolicitudesgeenrales.cc,Phishing
https://www.nerdfonts.com,Legitimate
https://ipfs.best-practice.se/ipfs/bafybeiactgo4gkglsukprdzznqifl4y23rkk2ejsfpe534fw6j2ixhj5sm,Phishing
https://ee-portal-auth.web.app/,Phishing
https://www.upstep.com,Legitimate
https://www.sozoku-price.com,Legitimate
https://www.tralios.eu,Legitimate
https://www.gartic.es,Legitimate
https://us18.campaign-archive.com/?u=fc61f035a49926448271ec1ce&id=99bc02de34,Phishing
http://hklst-cn.com/n/?email=,Phishing
https://www.1library.net,Legitimate
https://www.cemu.info,Legitimate
https://www.uptime.dev,Legitimate
https://qrco.de/bfQVLs,Phishing
